song_id,Release Date,Length,emotion,Popularity
743b0923acb1091808984db707ab0e63ffcc2eef03c02d1f23d5b3585e8b6db8,2017-08-25,03:02,joy,82
44c4a736e8063b410ac8aab9363530f4a5be3c68a5216676936445ad1c7190f1,2017-08-25,03:02,anger,82
9021527a50cc1db289f701b51b09288d844d0873c1c9ff8fae94ac227ba8c9f8,2017-11-17,03:40,sadness,82
9d22dc083a33139a504413ce6798a70e036cc283a6efbe04b2e1b78c3ef05062,2017-08-25,03:02,anger,82
1140a67d6d054af63fcd41d4a2d06f8c5e3e98b04faf489227f633b5582e1cf0,2017-11-17,03:40,anger,82
011df2eb90c2d9781b855cd770eb4123be063b9cb5da58aefabfef13b8a671c8,2017-08-25,03:02,anger,82
e9a74d0fc349d8afbafb2a975c4d40f460cd70cea65ec35fde4b3626abfa293b,2017-08-25,03:02,anger,82
44bdba98ad0a18d634e9da0d2ed490d7f7ba25fa389edbf653e04056ac81c952,1999-07-17,02:46,anger,81
78d471bad6229bdb8ba0554cdeede97fd36cfbbbc9e220e6ea39e9b8f42a5b7e,1999-08-15,02:46,anger,82
9d7e82ae5128f4f5f168ed9ee7fdc57b6c65d28b182946ca3ee92348b4448ba8,2003-09-16,02:42,sadness,83
62482daecffeeba5bfa669c6759d8865fc3be615a562f233942725b919d3d0ed,2024-08-02,03:36,fear,87
c87675191a45d1f112ddb8fdbd5b3ed7db60d9890ab25671491d7749b23c3e59,2003-09-16,03:05,sadness,88
09173a4d5a88cc2f598139dfe77b1f2fde4913d8e6707a9de47ea0c2b28e6948,2023-11-10,02:29,sadness,83
a463c4a71f6f18391274d94e4442e54535c040cafbcb9549dfa094b257a6f6b5,2016-04-01,03:57,sadness,83
4a34cda8555534444f70f0c5afb71b46164249d962239f5a5fd62bf77ee94aea,2016-04-01,03:57,anger,82
7dcb9821d62399985e5e0d199f222698832be76d48f08e0c310497f81e1f7524,2016-04-01,03:57,joy,82
e6cc71e0c5c4a76466cab171c8d1143377c9b23df9ed0e38b1f0a955eadb2da2,2016-04-01,03:57,sadness,82
25de05a7ea077d896d4b3d86ff2294436316c54da88c76a1959a1d2f185cc3ac,2016-04-01,03:57,joy,82
fc9d665cdf3d9626c9e019fe705ad1e3e9f8988bb6f348ba9cf00e2109dc35b8,2016-04-01,03:57,joy,83
c8a66bb70d1dffc043e4bb57a1484fbe199a125c16ba02c21b867a3411e01604,2016-04-01,03:57,fear,82
e0d74d2c9ddc9f9e06acf7d5942491af82ab705dd14f4294f4c931d7aa2a2a73,2016-04-01,03:57,sadness,82
4d586af85b99691bef50ef8c5e7017c04ccda396f6820e656368a5a341d1c6c5,2017-06-02,04:00,sadness,84
f07900c868905b3a3b13b2b0c24f80c963664e4862258b4e93c68ae546201e3f,2019-05-10,03:31,joy,81
e99cc301a75a793d112e2c3422811dd66c40c19da119d906214288353087daa4,2017-05-05,03:02,love,81
ff5d35ec5faf3ca8f115648cf1d30f3f85d3d2ec2ee12dfa79cbc79834706f5c,2024-02-09,03:41,anger,81
4c0a245ad33eb7c6c6b4d8bdf108b75c80bbdb833c38dae3298d671e2478c565,2024-02-16,02:28,anger,92
6cca32764854147d703a827dd4516952d58ee8ed1eae6565227932b7cf104388,2015-01-12,04:29,joy,83
2162a7b1d2fe8d077c94bd9df82e8509d071e84abd5cea50452768cb3e9dbc03,2014-09-02,03:09,joy,87
2f46bfbb9e6cd4618b7347b571cadec7d9f60fd2b997d1427c276da865540e99,2024-03-12,04:19,joy,83
ff43d2e2add89da7c8be121616d91788e2e1d243cf50b203b8f596ecbca9c787,2014-09-02,03:09,sadness,84
b2825b26b9f5e4516b0761e6fb14f4e2314bcd8ed85e7fa613c85b57af1dc9f8,2024-07-29,03:26,joy,83
8adb40835f0d649a0f293ff5c699725b2cf4687bc605381556c7f4d99969dcec,1993-10-05,04:55,fear,81
6c3f39fe16f5435ffd0a6a212f6de702efc69e1f3c6b22e38065fb2545a8539a,1982-11-30,04:54,joy,82
96c0b8c1f70eece336dfb81ea4882c13c86eed0569f6327850dcdc4bcaabb5ab,1982-11-30,04:54,anger,82
56c920a230dd086304655cfac4634427b7b19fd648992b5de9ed1ffbf0ccfcf0,2010-11-26,03:15,sadness,86
08c7615ef9fb071d81be5490aeb9058a32ce7ed4557b2b3212cf8408a97b9a5d,2013-10-04,03:51,sadness,81
a80223afa484250315ac6a24029e615157aa896532604545fe1e27d424f26788,2013-10-04,03:51,joy,81
c0242c9605c484a9f4e913795898433ee187a5d23ca7eb65669266d7d0521046,2013-10-04,03:51,love,81
06cb58dda86c50f6c49f5607af6b0d7717986dcdf2e99f0b6ccd922ff2027990,2023-08-18,03:11,sadness,82
aa85fa113ff8c1e852f7d9b4dd4a408fc094ac1cebde9d53f586d04bec43c66b,2023-08-18,03:11,anger,82
78e0d099b0a26ca36a5d80878a8c445fb5821cc645e3552adb84abe2aa8dfec1,2016-06-17,02:50,sadness,81
6ae59345c3ca6fb9ecfabed2b568e6d7f412a6c60c640d7b86555e2bbd9929f0,1985-03-13,03:46,anger,82
1aef0a532408840a1e1dd9b2dbb4d5601c9f2cc0dc2af643f3b3a9f4e84bf34f,2023-03-03,02:57,sadness,84
8621dc2772eee3a4e43cb377acbbf63d585cb23c9f146a77cb7a074eb25bef41,2024-02-23,02:32,joy,83
0dc0687a55b5b8d880269283bec1bcf03f49371d52962f9ae19af277fed8bbcc,2017-12-08,03:31,joy,83
9f97249569a5e06fb8fb072cc44937efd681f0821255b00a6a05df08be93d58e,2024-06-14,02:42,joy,81
b37f5a662cd2f2bc658b94c3978df6b50c495ffcd01d46d504098e5ae01bb526,2004-08-30,04:19,sadness,94
133ef4acc28ca01b80193750fa8aef68d3d71ab6b415ed31959703e63f1539be,2006-01-01,03:27,joy,81
0b77c1df1d76c157f4a0a51cb573c14f3beeed0f4bb9d02e33258feca0b9a2d6,2006-01-01,03:27,anger,81
4d183cc7096959501bc6b2df4c168a0b6f1d9f3493934aa338309dd0636392ec,2023-12-08,02:52,fear,86
b06dceb175d7fd2aad515d6efb09012a18f2a62f1ab7e1b82f9f2ad392f3603b,2023-12-08,02:52,sadness,86
7d9f4fc904886377df0e53874c5e70705d3c76495fa672adc76346c6ea07eb8a,2023-12-08,02:52,love,86
a787dbf26af01d5cacfef6e2df34684602d0c8638aa2065b2778108738750fcb,1991-09-26,05:01,sadness,81
50fb86538e06339fbe9b34cba14cce874572cbfde8fd1e8a0559ccdc13d2ccb5,1993-09-21,04:41,love,81
974868d035ab16be0f0cbef21f3bd3bc53d83b9c5bff650543e0564cbc57a941,2020-05-15,02:36,joy,84
f597b519207355eabb46e95833b8dfbbf744f72f195eccb04f2638140099e701,2020-05-15,02:36,anger,84
45ef89d41d84fd04bc6a86706e3a6a8af0bdc5af8bb5e712bd444e1d51180907,2020-05-15,02:36,anger,84
fc3851191e3badea70f170aabb3b3f3485ba622b9cdc44f6c7141e61a14354ca,2020-05-15,02:36,joy,84
8b6eb040e9e8214993656d0058c1231c69df88fb68d211f8cbf979fe8a7b268c,2023-08-11,03:07,anger,82
7d0fe7cb0196c89034f7a3ce00912811ad6e63fe08f281e68ad657a649a902a2,2021-05-21,04:02,joy,84
fa365f067960ccf07e317688f8f032e0ea34d9f5bd1d2147dda70db2eb67324a,2021-05-21,02:32,sadness,83
71eb9223c8eddad0872430756d0bdf564527209cd3bd7f3798c790a51176e621,2021-05-21,02:58,joy,83
13b1dd93496aa0be4e561b23d1844d20272692a77ce94fcdf2a124567238220c,2021-05-21,02:58,sadness,83
1e3bd6b5982ff7b817aa365a97cb2a23a4fcb9005678bd741da96f77e1729d13,2024-03-22,02:50,fear,82
16d0d2bd0ad63b340bc8eb10b560d431eacad38346f7d9b02467ae1210aed470,2014-11-17,03:46,sadness,87
804bcdf0ed4fc517eabb1165fa108d9c1df397e69ab0c289fe43f6c2401cea62,2014-11-17,03:46,sadness,87
bf3f6fe8e0f247bb4553120650fd3e13163f5f22b022681758a9e6fe849a49fd,2013-11-25,04:05,sadness,83
ae150d771945aee5cffca993f213683e3c3831ed5efcd72d5ca132f0f7a3e604,2022-05-13,02:28,sadness,86
94a120138a536f599fc72d68e4fe5c767004c5e1fa489a9b4daa47b24fb2b123,2000-10-31,04:30,joy,84
0c70c9325c294dd468c1ffb85878e76fd3cc10513ccef96f1bfaca994cd324c0,2024-03-12,03:55,love,84
dab0b0cb9d2826233400866304539f04616dcbb079d4fe5275906fd0b74e42fd,2013-07-01,01:39,sadness,81
f4c4cd410d650e2664d25adcd194dfdd9d37079625c29c7bb4105da6fcdcda25,2013-07-01,01:39,anger,81
cdf8b39bc37b705b70690a3788edd911cf55125fac8cc5757a47ad2e3a1c4280,2013-07-01,01:39,joy,81
0f56ed457c9dd3a4c780982caa0b490edfbcd8153a65de1ad7cf6896c13b3f0d,2013-07-01,01:39,joy,81
e88bb53a126d044c2ad031e57d429b162ee4cd36fd64f581006b1615ec136482,2018-06-22,03:10,joy,81
bcee95b1a0f382d4f2700f973b74cd449b35b8012878889aeae34bc3f1f95083,2024-06-14,03:10,joy,82
e885e10ceea6a7126d08de74a5f2124636e0d1fa142035377b8fab6821aa80cf,2017-06-16,02:43,sadness,81
6364022bc6e4dcbe4008cda95183e3f2b3e2519aa3f30eccd161f6e6780d79fe,2019-09-06,03:35,anger,85
39b8b323da70ac6876e665daf4801f632a15c3c3799f8baeb09b444532e10752,2024-05-10,02:58,joy,95
c06e690d79f61087a6bfb2ea5293cf034de464cfc70c683544aa69b11aa201a8,1980-06-27,03:34,joy,82
67ef531cbd2d3d2dd6f9e3333e807e320bf27299c9a6d442d99a40997e3eef7b,1980-06-27,03:34,joy,82
6f40b9b4b762ad274554d80e7de97030ae2d211bb367ef81a67cd06d9ff777b6,1993-02-22,03:58,anger,88
c93738dc5cbe390b892c83310c54fb37d72e75670bd0653bfe99656475fe2dfb,1993-02-22,03:58,anger,88
40830a67ed0e17602497b8c63e90ca882fa74c0b9d64669ce20ad7408dfcc271,1993-02-22,03:58,fear,88
06526f5a0df044a7976ae0905cdd3381b5b3c397689ab9e42180a62cb98cde1b,1993-02-22,03:58,sadness,85
b78aec2f7f9888345de467b4ce838be21c1a1f60f39c2331cf051474ff32d136,1992-03-12,05:13,joy,82
f50e86b34fb0a6bba05c9cd77739caa9d265e598b82ba7309c71bdda9e56a7b0,1991-09-24,04:24,anger,84
c31376915fa420f2d91b2e20d3c9ddea8ffe3110fabe65a5ecc3dc4d8582bbdd,1999-06-08,05:29,joy,84
a4366d411d9a16e96ed0972df51a3e68a8c98b9d08bdac7dbf03f60717bfa02a,2006-05-09,04:42,sadness,81
91429480278f88c37a86c133cfcdf53d3c9c77dea7e1a59dc8e3cdb06e08a90a,2010-01-01,04:03,joy,84
87b6abcaf4c69891be6807e9b94150f2a5485389a2fcb638b3033853fb85c876,2016-01-28,03:44,love,82
94392845f0620c66218d3ea8666a1348c718f7c65fa0514bb4a0172a74da474e,2010-01-01,03:55,love,86
da06886196e09a881dfa00b3d4874348daddcdd901a8dff2eeed75cb6f5d2e29,2011-11-18,03:35,joy,86
d49739a5ce473a5c3953298f1df8918b8278535c70b315ae364ef258ceb7299b,2017-05-05,03:53,joy,86
90c1f9493ddc137f5aa9c74a9f2ae49e06ee60c22b59dfe4738bbd96d900d3c4,2024-02-22,03:06,anger,90
42885cfa91343848632f41deff35ef835ee6c6a06c0487d9064159dca1ab9924,2022-12-08,02:33,sadness,87
a83f1be7a81fec820674b9f43f41f6767d5519f614b7a069d6b61d5147a90167,2022-12-08,02:33,sadness,87
e34720a97c4459263639f3af113b24531150ad64a54a7393032e9f1dace87561,2022-12-09,04:38,joy,82
d44d75ef7ab6aa1a562d68101f1ef132ed5cfed51926a9b713fbd837f6c2c78a,2022-12-09,04:38,joy,81
f75090ff232db7dc089f74ff3af2ee00c76278123a8963d582eecb1d52eb697f,2022-07-15,02:43,anger,88
96392d4d0229f3b558a0756ef0b452f1974fcb2b4eb89d9722903813d13fb928,2023-03-17,03:05,fear,89
83ebe4c852920066c9397b899a69d82ab4269c86454965d273d60b04c9586ae7,2014-05-26,02:52,joy,82
99821bb99c4635c7d3afadcbf3aaeee7a58d229aff39978d9242cfd0d64efe34,1990-01-01,05:12,joy,81
42ff80a64fc8d3287fcec12943ee4b8b9d7d735ab3ab2c0977dd6e19964fdd8e,2005-11-28,03:38,love,86
20b81f700f1d03c8d0a3b2003ed8e30ddd04a7682f5d54d29dc5f55a44b43beb,2015-04-14,03:26,joy,82
fc401c1e75e9fde19b14fd6ae1abf95b2a948cf060d5338deb04041d05b15a92,2017-04-20,03:07,joy,84
75c3035ab7eef2e6cb37058138a47298c9702508edaed749abf6e645029b6be6,2015-04-14,03:26,fear,82
5653682d4be02dc7a252c491316c11e9ec0e554692929149bc0d919fb26b8f6c,2017-04-20,03:07,sadness,83
3c0326e9cf8fad96aa087d3e4b3bb3e76192b3ade25590e92b9286f8fba73e5f,2017-04-20,03:07,love,83
49ed03df41a2298615eae0beb0f49476d2b0f6b93aa9768b5c146c9ebd85102b,2021-06-02,02:03,anger,82
b5f4ac63b25242c1134344155e1645f558d64a01809de13f5bf6b78c54022fc3,2021-06-02,02:03,sadness,81
4cba403e5e12c2bd76eb33472a1a5929ac2b0bc3db7f4512aef003fd1a1f68d1,2006-01-01,04:27,anger,81
28520b994a31f9d00cc4bd3d2510ceab6fa40c8e6326a8161aef6813d689e463,2006-01-01,04:27,sadness,81
2b8e82868dfeb62151fe9b61fb13db032d744a9d5261109b15b703071c05a58a,2002-06-06,03:50,joy,83
076e5de4d505b2ac76beccc01a9874766653691655c6a9739d64395dab28eed1,2024-07-19,02:28,sadness,81
fe6f9dad960a8eea7d46ba0d749504c0fffa6dcd4905d0d314fd88290aa862a5,2024-07-19,02:28,joy,84
0cf27db0b99912a8ccfd86aadd636b174af8cd57419379d0e5bc3940d3eaa5dd,2022-08-18,03:34,love,82
187de2d0f65abc8ed317fa8008c48bb1c8f0a51838db8dec821afdbc449265bf,2024-04-01,02:51,love,81
ac356bcf63402eb0734578df90ddc9aada69b4da389dcfdf9b76c23766bffdc5,2019-08-23,02:58,anger,92
e2b3381eb9fc4457f325e17be10b6cab06eaeed54079125a20cca26e19b15606,2022-10-21,03:20,anger,84
d32dd37ee95c968e923ee290d266bfa1091b6c2c882df71da3d3271fbc14a619,2017-11-10,03:31,anger,81
bc0cef2bff60774baec3b98daa2e2fc04dbf4ac24f43c0e374dc9ddc3f33fd38,2017-11-10,03:28,anger,82
c8c1f34029ec0ae86968736c9e76ad3ed6b0bd3e20beb2a28db23487c2fcf3ef,2019-08-23,02:58,anger,93
dbcb3399877ac8d43596cee2425cd10cf8460b4aa31d75baba3fc0cac0d0a471,2021-04-09,03:51,sadness,85
6b4e9d53ceda8daf8e5dac0d6e3c699904edec47a545e290179c806aefc05c9e,1985-02-25,04:11,joy,87
f3ecdd83329d9c8c62492532f6bde04e5a1332ffac2c2ac5990b9c4ac4be1fb3,2023-11-10,01:26,joy,88
38fc5ce22b835dbc4f6bd882688afe55a90b7ceadb0cd94392d28e07ed9408a8,2023-11-10,01:26,joy,87
1922ab137551c5f223b85cf9d108b08e8bf507d959a59a7e383714d09939f2c2,2023-11-10,01:26,anger,88
38d828fd15af6dd570b09b2b6f463d406945eae4697d75bd4f98e6b3e643ed3e,2023-11-10,01:26,sadness,87
82a58370ab2ff0bbaa63587721e7aae46c75c2a65877748198ce9064c3f16fab,2023-11-10,01:26,joy,88
7c824746ccd71542fd31d894167b7c74e4867b2b0e0af44dd3af8258145af000,2023-11-10,01:26,anger,87
4d8c3fd57d006856006e84a4d918c740578bf02b9eb3ef1619b2c7dd27a4b359,2024-03-12,03:42,joy,88
52959de9bcb6047314007843944704e646de92a1c934f8afb50d6dc6640d10f1,2018-11-02,03:26,sadness,85
4b67042719dcad8929311c1c2562d93ad0f263a444e3512b8258a31266202f76,2018-11-02,02:33,sadness,84
e25269a5f88c824bec3ca8130d144387c15f4da86e72f3fbd24d195f5ece8497,1997-03-04,03:49,anger,82
3ca8912f9622417bff16647df1f95afb171a5ce71996778378190c66bc6c9a13,1998-11-16,03:00,sadness,82
20d2180991a4e5a2d0c7bcf20c626032f02e9640860c4cc52fda0e74172819e0,2016-11-25,03:38,sadness,81
9c15a3fda14c8445f2f3a77725eca99d58223bd474012a3a42712a367c0ec904,2016-11-24,01:51,joy,83
e32e1ff345125d4309806d0ea59b926c882873a204432cf0239292bcb9222152,2024-04-12,02:56,joy,86
6617127e7593bed77229c308556e2c679eadb2c4f5bdea790a9d70146a91257e,2024-04-12,02:56,anger,86
af08f9495a4d69f1bdb594426791e0c5b3aa8ef7ada2c3531d90f8b7c44b96eb,2024-04-12,02:56,love,86
075400531a8f976cc19025a9ff141c0de363b7ef9183d064579e1ab74fd43aba,2024-04-12,02:56,joy,86
ab83b7ab3e0eca1d04164a919ff4bcb9b2be75613395b4812b94d10eb28643ec,2024-04-12,02:56,joy,86
4da8aed7fdcfd2c9d58afa94ad3cc5ec8eb2d4cc48da55c437e626040200076b,2024-04-12,02:56,fear,85
be6ea4d011c48bdb55ac31356b1542c47f9ad302ccdc2bcd1f62cecd1df19cd6,2024-04-12,02:56,anger,86
2788210a4bd066c7c85824bc06c70333b0ded164fc6970109363779e66e953f3,2024-06-14,02:10,joy,88
cbf297d25e17931ba0dd2753248dfe2d872ca0fa75f900ffc84668dc17ae6c0d,2021-12-10,03:46,joy,84
c81cb1b77e014a05451b6c3c97aacf58aa540fa07f3a2aaffc3e8717e57c3dac,2021-12-10,03:46,sadness,84
925a407a858735f03ec692f1f146f0356578f8ec7f829979e6308d0fb34c898b,2021-12-10,03:46,fear,84
6999eedbe3c5e3a68af829e17b3149512c12f19f6d4b7b9e968436bab563e8ea,1988-04-05,04:56,sadness,81
233159de6719a1795aa2bdd68e6e1fb8708157c83dad34e91f8f6843e269d432,2018-08-03,03:10,anger,85
37327954f3a0e17e66da9a05452cf720a6cdc74f7276be1b80ebbad4d50d4480,2019-10-04,02:55,joy,83
15083653904f3815905466083c691c0dd3fd97d0eb447b10743803df229c5266,2018-08-03,05:12,sadness,82
b579a7d0a162fd67006cc1b54b4effc871cf3a37ba3a94d577463cce8abd94c5,2023-07-28,04:11,sadness,83
6830c1a91d3b09f64abf7aeb8f3fc4ed55c4803ef5c62c92a78f85d6638b2be9,2023-07-28,04:11,sadness,84
a7e0320ba12a1b86dafe7cae8dbec568a5544d2e6cbad661240d896c7b701cb7,2018-08-03,03:10,anger,84
ea52ea90f4e28ed3fda3db68f1f43e826623effe715b5960b123a42f4b29b169,2018-08-03,03:10,joy,85
610e94d70fd3f0db74e7818ddf083bd85fb51124b9e88f502c28d3b7cf2ebb14,2018-08-03,03:10,love,85
3eedb946681372c74580eef1d5e22a1c0b0dbed7837003ea79c20abdbdb70639,2018-08-03,03:10,joy,84
dd1eda831e3ae4923c8a6fc27bed7ea97d0a4417c023e80652a2016f1d71e4db,2015-05-15,03:34,love,83
c26d3d5a3668703b9f500e9b6e2d4a151022dcf563861604c0f3bc3b00e6a0d6,2015-05-15,03:34,joy,84
1ba7e5e7ffa4d6443ead044ebedef7a15303a778408683eb3e875e816603fb26,2015-05-15,03:22,joy,84
09d9dbd29b3c365bb25185d7ba4e536bdd0242fdfe2d20c076643729e7e5e0f0,2015-05-15,03:34,anger,84
ef207f0967a16250089a171f884a446cac9c031a189c0f9ff52f5abc1bc2b7e6,2015-05-15,03:22,sadness,87
62fb49f95a135c6c54adfd598dc6ffcf291b3272f4c53016aae7d46954bd4ece,2015-05-15,03:22,joy,84
6bc599ec604d1e255a6b8bea14e672b4360670df4d2e249b852b596f38cb3626,2019-08-02,03:38,joy,81
318e740a8f875defb5eb6aa8ac79726f2e4d97d03a313729f52ee3dfaf3f9c54,2019-05-17,03:10,joy,82
9739bae0940a19c863b8d47cb3327ef2db3a26109be7b61751b27333b1327cb8,2010-03-30,03:40,sadness,85
e1473627160198584387eca19536f4a6aee3e5ec64827401dcc41045f3619137,2023-08-11,03:02,sadness,87
1c99baf90a2e1ee372134339a29429de845ed4811f79a0a8bb88c13bf54c1674,2001-05-15,03:20,sadness,81
af81da594155dc72169da832b0704e11e1c63eef2a0c40f0dc3dd3eea375c8d4,1987-06-02,04:51,love,83
e236174738d86a4c3da5f69e21ce2135f0e25163b9fe3392239b7d956323ac09,2018-03-16,02:15,sadness,82
f1f188cdaa0c725865c901306ee54202baadaf4dbce2edf122541cd2d2cb19d8,2017-08-25,01:59,joy,81
5e092424169caea8b6bff3c8fabdee39df4e0fedfb8282a08f4593c6a95af438,2018-03-16,02:15,love,82
a443caa52086216461f7433028c6d10f88189ea7a6ba0a624fae3aeef5e08830,2017-08-25,02:00,sadness,85
c84ba5ca9357887bc3c5149d30d0fd6608c88690d45a3d216806c40081b5d712,2018-03-16,02:15,joy,82
219b4a92e0700ccab668d44abb005c7962e249e054dbc9b0fb9fe7bbd5bf65af,2017-08-25,02:00,joy,86
14a30a036a50cf8f050bf586c2d5fec642cfa454647bc00e3559141be5652927,2017-08-25,01:35,sadness,82
802197b66c7cabfb055255a9f16524849bdfbce67f5f7ff72cfeb0960821b0f3,2017-08-25,01:59,sadness,81
474a7c38fc66a0068a15eef788b84a4bc7bfe7dca758ec2d6a1d5075f8e9dca9,2017-08-25,01:59,sadness,81
40d143d671cf51f1dd97bd9845275943371c32c937e81070cc7bd44823c77c30,2018-03-16,02:15,anger,82
1a8823c4afc074152fbb94947100d95fc8f4dae9c214716f2cf4f000941cdd45,2017-08-25,01:59,anger,81
53aa072f3bb15feac4c632a94eb059f5a3d211356f0a64bf89d85b096639a0b8,2023-12-27,04:23,anger,82
9b15db316447527777d7dee96cdde698050c2c5ad9dfb97fa0560520d0ae15c9,2023-12-27,04:23,sadness,82
4406b99ede023a78b1c727d93f42630f740e295e6946b7144dc3a6b56d447212,2023-12-27,04:23,joy,82
c32481ec59de7b690b2d2abd25f8725548c6f2d7d730a1d9d5b9562aed71b775,2017-03-17,03:21,joy,83
752cca9dd6e6eec937b851ec3c750138cd2d0739fa01fa8ce3ab6634120ea9c8,2017-03-17,03:21,sadness,83
fa38ea49c8071aeb9c7cc1edd5abe2af081ec200accbe62ddf328bb5e21ebf1b,1999-06-01,02:47,sadness,83
4d175e61aac85bbae61c69d6732165ec01ffe2b9556168446c1adce361330c3f,1999-06-01,02:47,joy,83
6a07f48bafac59748015c90bbb03991382d5f57676658f1531caa32d397f3981,2023-08-11,02:12,joy,85
8065c0f399fe69236656086335f1c8b295d02ce7d5ecb2f871343e9131f268cc,2024-02-09,04:24,sadness,86
d7cd30aba82ec12621f613736023729fe9f493f75fb8ad44abd4e03507233aa1,2024-01-12,04:30,fear,86
6703d0c228a0a5cc2a617e45ced33d8eb7e3751c274080969284a2a5ce21bac8,2024-01-12,04:30,anger,86
aadb183751ba8ee2b74400d60c7bb64a097c7bc2569798a0761848f90b0dc105,2024-01-12,04:30,anger,86
03e3fe8433fb2c3557257b63816df9439a76dfb90698491b141f4255becc6666,2024-01-12,04:30,anger,86
4b076710b010ae106df320f06552428edfeaa67fa76f5e199cb5b60efbf679f7,2024-01-12,04:30,anger,86
ca696fd5fecbaf36f96e670d79f92120d5d38e99a4296a9676a645edbd72f9e9,2024-01-12,04:30,anger,86
703f9b167f53a996f2a0e40d85b080ea7acd0707af6a1a1a491794997f595e1f,2024-01-12,04:30,anger,86
97e1a9ab8ad1f2d5f6612b0eff6c695cbc5b812f02568a530e12bef464e1802e,2024-01-12,04:30,anger,86
9343b655413446996b5f6c31e4d948526e47a08c32f393ba834fffb039aca6d6,2020-10-02,03:13,anger,82
ebae3518e07e3e2acf82e6fb545b353bcad0accea3c2cc62f43b38b099ff4115,2018-11-20,02:38,sadness,85
fbb6f1c12a71a1847f2b01cf9dc527cefd9cc889208d54cfd53f8ec62f751a86,2018-11-20,02:38,joy,84
4e23fc6b0ebd90a810c7fc23695580c8449431db1b654961e67f2aef4e4d3d40,2018-11-20,02:38,anger,85
96ce991c994278ab7ff1c97ff5a3c033e3d99966dbfce7fcac57fa26ca335c71,2018-11-20,02:38,anger,85
ddc4e63beea24e86135ced8491c27d984dbbf51aca955bd5cd60e808fabca081,1979-07-27,03:28,joy,86
e7529635b997f2a0f94ab1e98d7ebf9856e78a13b6c0d694ce1e97fe1b9a762b,1990-09-24,04:52,fear,86
c7613ddc64aa32544683266b3297e02a66cae903b8282bfb46524b033004707c,1980-07-25,03:30,sadness,85
754b60644a42daaad5f80b879d472392c686f422067b16ac3003384819f142f1,2011-01-24,04:02,sadness,82
43c75fad3c71219667adbb4eb64043e86fb7b1bc319c0e466cb6a7a2234c8ba0,1973-01-05,04:27,joy,84
746dbfda1ba871da93885e20665f0a1e2e0968b5566d6050f8069406ce942fd0,1973-01-05,04:27,anger,84
6260a768bc31576cdcadd5822674500f7152c1fe5e363bfc07542b21ed2f3846,1973-01-05,04:27,joy,82
13f91a7855ad1f7db430732da1f0fcde62e8abeef6912bf8f151addbd5ae6ec9,2018-11-16,02:49,sadness,83
51142a3456198633750ae10c269a768ef6468aeb4e2fa4f1790e9ea927b9b867,2018-11-16,02:49,sadness,83
dc87935e0c57315b5ab1f58b7be092cfe9376b99c73b17a92732694e34f6a9cb,2007-04-22,04:13,joy,85
45fdfaf10ccd9612dc4d88ee7461377c3083cdc25de7b5f1e534ab4b384e18ed,2014-08-22,03:17,joy,82
18f19ee1e7d7cbd05d7d350c1c775319a5ef133810a2a9efacd45d2723e2b47f,2024-03-08,03:48,joy,85
8323d128eb5d9f4290175d643e5054d1d4031aab5be3a7853b48e96665e5d1a0,2014-08-22,03:17,sadness,82
3a604e54787e190d77dc6608651ecbcd3676aaa7e170377ff0c7ceb653500aed,2014-08-22,03:17,joy,82
416835a89ae65d4d581818a26b75fc1515c805000fd69d10ac11ce5d9d2e1b8e,2013-01-01,04:07,joy,86
e2d9d8aaa0db51ae692e9d33dbdc513dc883ec3979639ec4732ccecd7d273a2e,2002-06-04,04:04,sadness,82
48e037e54c09026a9a76df6e7d498f0ce19fb4a498f0f05cc2b80f7b697ed915,2002-06-04,04:04,joy,82
e2223d6d52f832350f5a9c5f2014d4517e5dafe25b0a42caeb46b244d331fc3c,2024-07-01,03:32,joy,81
26c7dff4dab180a0f5a79f5ca778ad073a596dbae9b1d4b75cf0466cbe916e27,2024-07-01,03:32,sadness,82
2368552a40de8c869efd8c2226c2c1f4382c54cf3c4d030ac70cc9828fe36be9,1999-05-18,03:33,love,84
24f0f1526972e8a111f6132302c614b2b28efd43aab160a8a3cd5b4995481851,1999-05-18,03:33,joy,84
b53927440efd34b5afa135990917f3a81bcdf66f6ba308f9cda483272e99adab,2022-05-06,04:03,joy,82
9ef59e00229e053da1206a8b8213d3eb5dd7488771eab530d79845a223164bf9,2023-01-11,02:58,love,82
611b74b346c9ac56dd11900079be871999f8c81fb6024835cbb20db2d2e77a2c,2023-01-11,02:58,joy,82
959f9f88f03efa764030499aaf4699c55e3a474b40c54f5617993ae939c07c66,2024-01-18,03:00,sadness,91
cf003b164406f62c79100ada691d1673a88e6f82a27b073461700d4c00d3a12e,2003-03-10,03:55,anger,81
6db5940602474a1abd12daea2dad743d5a5b059e25ec465d5f68dba61ceb3019,1977-10-29,04:14,love,82
1f3e00aa6b782afb807200b73dbce0a2349ef7bb86fa3653074bcd56025f161e,2024-05-17,05:43,joy,88
6971752df77ae0e9ddab5e1cb1e9871fc37af2ce8f0ef3fb7b1afac53ee649e7,2024-05-17,05:43,joy,89
7e8636812d97e7f14cef4be8b488266cea18651a62e37ce48684a11792af3ebc,2024-05-17,05:43,sadness,89
0474f346523c538c9c60eb3acf801aeacee5a99763153dab7ba4e86cc0c77620,2024-05-17,05:43,anger,89
